Running on cuda:0
[2018-09-22 16:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3609.43, Accuracy = 0.12, Loss = 7.616
[2018-09-22 18:13] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 1490.83, Accuracy = 0.12, Loss = 2.548
[2018-09-22 18:13] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 1516.39, Accuracy = 0.12, Loss = 2.568
[2018-09-22 18:13] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 1465.70, Accuracy = 0.11, Loss = 2.680
[2018-09-22 18:13] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 1496.99, Accuracy = 0.16, Loss = 2.602
[2018-09-22 18:13] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 1480.50, Accuracy = 0.17, Loss = 2.490
[2018-09-22 18:13] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 1473.41, Accuracy = 0.08, Loss = 2.721
[2018-09-22 18:13] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 1482.08, Accuracy = 0.12, Loss = 2.546
[2018-09-22 18:13] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 1478.37, Accuracy = 0.10, Loss = 2.682
[2018-09-22 18:13] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 1498.19, Accuracy = 0.12, Loss = 2.576
[2018-09-22 18:13] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 1508.35, Accuracy = 0.11, Loss = 2.494
[2018-09-22 18:13] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 1494.12, Accuracy = 0.12, Loss = 2.392
[2018-09-22 18:13] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 1476.85, Accuracy = 0.11, Loss = 2.716
[2018-09-22 18:13] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 1454.71, Accuracy = 0.14, Loss = 2.570
[2018-09-22 18:13] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 1455.40, Accuracy = 0.07, Loss = 2.590
[2018-09-22 18:13] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 1457.09, Accuracy = 0.09, Loss = 2.550
[2018-09-22 18:13] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 1507.80, Accuracy = 0.04, Loss = 2.708
[2018-09-22 18:13] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 1496.37, Accuracy = 0.12, Loss = 2.632
[2018-09-22 18:13] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 1467.02, Accuracy = 0.07, Loss = 2.603
[2018-09-22 18:13] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 1492.44, Accuracy = 0.10, Loss = 2.511
[2018-09-22 18:13] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 1476.20, Accuracy = 0.10, Loss = 2.616
[2018-09-22 18:13] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 1471.97, Accuracy = 0.09, Loss = 2.542
[2018-09-22 18:13] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 1476.47, Accuracy = 0.07, Loss = 2.669
[2018-09-22 18:13] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 1475.08, Accuracy = 0.12, Loss = 2.524
[2018-09-22 18:13] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 1486.13, Accuracy = 0.14, Loss = 2.543
[2018-09-22 18:13] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 1475.54, Accuracy = 0.12, Loss = 2.550
[2018-09-22 18:13] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 1476.68, Accuracy = 0.11, Loss = 2.567
[2018-09-22 18:13] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 1478.65, Accuracy = 0.10, Loss = 2.635
[2018-09-22 18:13] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 1481.81, Accuracy = 0.05, Loss = 2.595
[2018-09-22 18:13] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 1488.59, Accuracy = 0.10, Loss = 2.638
[2018-09-22 18:13] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 1478.86, Accuracy = 0.10, Loss = 2.577
[2018-09-22 18:13] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 1483.52, Accuracy = 0.12, Loss = 2.502
[2018-09-22 18:13] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 1473.35, Accuracy = 0.13, Loss = 2.532
[2018-09-22 18:13] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 1491.29, Accuracy = 0.12, Loss = 2.542
[2018-09-22 18:13] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 1477.14, Accuracy = 0.12, Loss = 2.488
[2018-09-22 18:13] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 1495.48, Accuracy = 0.08, Loss = 2.585
[2018-09-22 18:13] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 1495.05, Accuracy = 0.11, Loss = 2.520
[2018-09-22 18:13] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 1476.62, Accuracy = 0.11, Loss = 2.543
[2018-09-22 18:13] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 1487.26, Accuracy = 0.09, Loss = 2.662
[2018-09-22 18:13] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 1476.66, Accuracy = 0.11, Loss = 2.671
[2018-09-22 18:13] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 1489.10, Accuracy = 0.12, Loss = 2.444
[2018-09-22 18:13] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 1474.47, Accuracy = 0.07, Loss = 2.601
[2018-09-22 18:13] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 1493.17, Accuracy = 0.05, Loss = 2.618
[2018-09-22 18:13] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 1491.36, Accuracy = 0.16, Loss = 2.500
[2018-09-22 18:13] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 1486.94, Accuracy = 0.08, Loss = 2.534
[2018-09-22 18:13] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 1479.85, Accuracy = 0.10, Loss = 2.504
[2018-09-22 18:13] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 1491.50, Accuracy = 0.08, Loss = 2.544
[2018-09-22 18:14] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 1498.26, Accuracy = 0.11, Loss = 2.400
[2018-09-22 18:14] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 1465.29, Accuracy = 0.08, Loss = 2.544
[2018-09-22 18:14] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 1471.72, Accuracy = 0.08, Loss = 2.581
[2018-09-22 18:14] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 1471.13, Accuracy = 0.12, Loss = 2.504
[2018-09-22 18:14] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 1486.15, Accuracy = 0.15, Loss = 2.443
[2018-09-22 18:14] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 1475.02, Accuracy = 0.12, Loss = 2.502
[2018-09-22 18:14] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 1476.05, Accuracy = 0.09, Loss = 2.521
[2018-09-22 18:14] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 1489.55, Accuracy = 0.09, Loss = 2.545
[2018-09-22 18:14] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 1473.86, Accuracy = 0.13, Loss = 2.562
[2018-09-22 18:14] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 1478.84, Accuracy = 0.14, Loss = 2.509
[2018-09-22 18:14] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 1502.73, Accuracy = 0.14, Loss = 2.462
[2018-09-22 18:14] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 1495.96, Accuracy = 0.12, Loss = 2.532
[2018-09-22 18:14] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 1471.11, Accuracy = 0.07, Loss = 2.448
[2018-09-22 18:14] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 1474.89, Accuracy = 0.09, Loss = 2.635
[2018-09-22 18:14] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 1470.43, Accuracy = 0.10, Loss = 2.469
[2018-09-22 18:14] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 1473.73, Accuracy = 0.09, Loss = 2.526
[2018-09-22 18:14] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 1477.59, Accuracy = 0.10, Loss = 2.523
[2018-09-22 18:14] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 1479.97, Accuracy = 0.07, Loss = 2.706
[2018-09-22 18:14] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 1346.20, Accuracy = 0.07, Loss = 2.491
[2018-09-22 18:14] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 1368.34, Accuracy = 0.11, Loss = 2.564
[2018-09-22 18:14] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 1340.78, Accuracy = 0.11, Loss = 2.504
[2018-09-22 18:14] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 1480.97, Accuracy = 0.11, Loss = 2.558
[2018-09-22 18:14] Train Step 3950/10000, Batch Size = 128, Examples/Sec = 1509.54, Accuracy = 0.06, Loss = 2.534
[2018-09-22 18:14] Train Step 3960/10000, Batch Size = 128, Examples/Sec = 1464.07, Accuracy = 0.10, Loss = 2.506
[2018-09-22 18:14] Train Step 3970/10000, Batch Size = 128, Examples/Sec = 1509.54, Accuracy = 0.10, Loss = 2.532
[2018-09-22 18:14] Train Step 3980/10000, Batch Size = 128, Examples/Sec = 1524.29, Accuracy = 0.06, Loss = 2.514
[2018-09-22 18:14] Train Step 3990/10000, Batch Size = 128, Examples/Sec = 1540.99, Accuracy = 0.09, Loss = 2.584
[2018-09-22 18:14] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 1508.38, Accuracy = 0.16, Loss = 2.410
[2018-09-22 18:14] Train Step 4010/10000, Batch Size = 128, Examples/Sec = 1494.88, Accuracy = 0.07, Loss = 2.585
[2018-09-22 18:14] Train Step 4020/10000, Batch Size = 128, Examples/Sec = 1480.86, Accuracy = 0.12, Loss = 2.560
[2018-09-22 18:14] Train Step 4030/10000, Batch Size = 128, Examples/Sec = 1491.20, Accuracy = 0.14, Loss = 2.493
[2018-09-22 18:14] Train Step 4040/10000, Batch Size = 128, Examples/Sec = 1507.00, Accuracy = 0.09, Loss = 2.533
[2018-09-22 18:14] Train Step 4050/10000, Batch Size = 128, Examples/Sec = 1507.13, Accuracy = 0.11, Loss = 2.448
[2018-09-22 18:14] Train Step 4060/10000, Batch Size = 128, Examples/Sec = 1492.44, Accuracy = 0.07, Loss = 2.563
[2018-09-22 18:14] Train Step 4070/10000, Batch Size = 128, Examples/Sec = 1489.38, Accuracy = 0.08, Loss = 2.559
[2018-09-22 18:14] Train Step 4080/10000, Batch Size = 128, Examples/Sec = 1496.26, Accuracy = 0.11, Loss = 2.421
[2018-09-22 18:14] Train Step 4090/10000, Batch Size = 128, Examples/Sec = 1491.15, Accuracy = 0.11, Loss = 2.409
[2018-09-22 18:14] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 1489.02, Accuracy = 0.14, Loss = 2.406
[2018-09-22 18:14] Train Step 4110/10000, Batch Size = 128, Examples/Sec = 1493.91, Accuracy = 0.11, Loss = 2.445
[2018-09-22 18:14] Train Step 4120/10000, Batch Size = 128, Examples/Sec = 1498.67, Accuracy = 0.10, Loss = 2.479
[2018-09-22 18:14] Train Step 4130/10000, Batch Size = 128, Examples/Sec = 1506.21, Accuracy = 0.09, Loss = 2.459
[2018-09-22 18:14] Train Step 4140/10000, Batch Size = 128, Examples/Sec = 1498.22, Accuracy = 0.12, Loss = 2.462
[2018-09-22 18:14] Train Step 4150/10000, Batch Size = 128, Examples/Sec = 1501.41, Accuracy = 0.11, Loss = 2.526
[2018-09-22 18:14] Train Step 4160/10000, Batch Size = 128, Examples/Sec = 1521.64, Accuracy = 0.11, Loss = 2.514
[2018-09-22 18:14] Train Step 4170/10000, Batch Size = 128, Examples/Sec = 1513.99, Accuracy = 0.14, Loss = 2.386
[2018-09-22 18:14] Train Step 4180/10000, Batch Size = 128, Examples/Sec = 1511.68, Accuracy = 0.12, Loss = 2.437
[2018-09-22 18:14] Train Step 4190/10000, Batch Size = 128, Examples/Sec = 1487.41, Accuracy = 0.13, Loss = 2.420
[2018-09-22 18:14] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 1502.98, Accuracy = 0.14, Loss = 2.393
[2018-09-22 18:14] Train Step 4210/10000, Batch Size = 128, Examples/Sec = 1510.64, Accuracy = 0.09, Loss = 2.489
[2018-09-22 18:14] Train Step 4220/10000, Batch Size = 128, Examples/Sec = 1514.86, Accuracy = 0.12, Loss = 2.462
[2018-09-22 18:14] Train Step 4230/10000, Batch Size = 128, Examples/Sec = 1508.34, Accuracy = 0.12, Loss = 2.463
[2018-09-22 18:14] Train Step 4240/10000, Batch Size = 128, Examples/Sec = 1498.65, Accuracy = 0.09, Loss = 2.620
[2018-09-22 18:14] Train Step 4250/10000, Batch Size = 128, Examples/Sec = 1498.02, Accuracy = 0.11, Loss = 2.497
[2018-09-22 18:14] Train Step 4260/10000, Batch Size = 128, Examples/Sec = 1521.18, Accuracy = 0.10, Loss = 2.459
[2018-09-22 18:14] Train Step 4270/10000, Batch Size = 128, Examples/Sec = 1489.35, Accuracy = 0.13, Loss = 2.407
[2018-09-22 18:14] Train Step 4280/10000, Batch Size = 128, Examples/Sec = 1517.48, Accuracy = 0.10, Loss = 2.508
[2018-09-22 18:14] Train Step 4290/10000, Batch Size = 128, Examples/Sec = 1490.44, Accuracy = 0.11, Loss = 2.474
[2018-09-22 18:14] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 1482.63, Accuracy = 0.09, Loss = 2.573
[2018-09-22 18:14] Train Step 4310/10000, Batch Size = 128, Examples/Sec = 1431.72, Accuracy = 0.14, Loss = 2.545
[2018-09-22 18:14] Train Step 4320/10000, Batch Size = 128, Examples/Sec = 1442.68, Accuracy = 0.12, Loss = 2.549
[2018-09-22 18:14] Train Step 4330/10000, Batch Size = 128, Examples/Sec = 1504.77, Accuracy = 0.12, Loss = 2.468
[2018-09-22 18:14] Train Step 4340/10000, Batch Size = 128, Examples/Sec = 1534.23, Accuracy = 0.11, Loss = 2.382
[2018-09-22 18:14] Train Step 4350/10000, Batch Size = 128, Examples/Sec = 1371.42, Accuracy = 0.17, Loss = 2.372
[2018-09-22 18:14] Train Step 4360/10000, Batch Size = 128, Examples/Sec = 1338.16, Accuracy = 0.05, Loss = 2.495
[2018-09-22 18:14] Train Step 4370/10000, Batch Size = 128, Examples/Sec = 1378.68, Accuracy = 0.11, Loss = 2.409
[2018-09-22 18:14] Train Step 4380/10000, Batch Size = 128, Examples/Sec = 1361.80, Accuracy = 0.10, Loss = 2.372
[2018-09-22 18:14] Train Step 4390/10000, Batch Size = 128, Examples/Sec = 1343.64, Accuracy = 0.09, Loss = 2.455
[2018-09-22 18:14] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 1395.55, Accuracy = 0.11, Loss = 2.442
[2018-09-22 18:15] Train Step 4410/10000, Batch Size = 128, Examples/Sec = 1509.02, Accuracy = 0.08, Loss = 2.534
[2018-09-22 18:15] Train Step 4420/10000, Batch Size = 128, Examples/Sec = 1484.53, Accuracy = 0.09, Loss = 2.501
[2018-09-22 18:15] Train Step 4430/10000, Batch Size = 128, Examples/Sec = 1515.50, Accuracy = 0.14, Loss = 2.462
[2018-09-22 18:15] Train Step 4440/10000, Batch Size = 128, Examples/Sec = 1482.07, Accuracy = 0.08, Loss = 2.520
[2018-09-22 18:15] Train Step 4450/10000, Batch Size = 128, Examples/Sec = 1446.06, Accuracy = 0.15, Loss = 2.421
[2018-09-22 18:15] Train Step 4460/10000, Batch Size = 128, Examples/Sec = 1510.72, Accuracy = 0.12, Loss = 2.358
[2018-09-22 18:15] Train Step 4470/10000, Batch Size = 128, Examples/Sec = 1511.81, Accuracy = 0.09, Loss = 2.430
[2018-09-22 18:15] Train Step 4480/10000, Batch Size = 128, Examples/Sec = 1382.74, Accuracy = 0.11, Loss = 2.503
[2018-09-22 18:15] Train Step 4490/10000, Batch Size = 128, Examples/Sec = 1366.27, Accuracy = 0.09, Loss = 2.447
[2018-09-22 18:15] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 1339.53, Accuracy = 0.10, Loss = 2.529
[2018-09-22 18:15] Train Step 4510/10000, Batch Size = 128, Examples/Sec = 1368.17, Accuracy = 0.12, Loss = 2.425
[2018-09-22 18:15] Train Step 4520/10000, Batch Size = 128, Examples/Sec = 1375.22, Accuracy = 0.12, Loss = 2.428
[2018-09-22 18:15] Train Step 4530/10000, Batch Size = 128, Examples/Sec = 1364.70, Accuracy = 0.08, Loss = 2.444
[2018-09-22 18:15] Train Step 4540/10000, Batch Size = 128, Examples/Sec = 1379.09, Accuracy = 0.12, Loss = 2.467
[2018-09-22 18:15] Train Step 4550/10000, Batch Size = 128, Examples/Sec = 1369.67, Accuracy = 0.11, Loss = 2.403
[2018-09-22 18:15] Train Step 4560/10000, Batch Size = 128, Examples/Sec = 1360.26, Accuracy = 0.06, Loss = 2.482
[2018-09-22 18:15] Train Step 4570/10000, Batch Size = 128, Examples/Sec = 1385.44, Accuracy = 0.16, Loss = 2.384
[2018-09-22 18:15] Train Step 4580/10000, Batch Size = 128, Examples/Sec = 1354.22, Accuracy = 0.12, Loss = 2.393
[2018-09-22 18:15] Train Step 4590/10000, Batch Size = 128, Examples/Sec = 1370.84, Accuracy = 0.10, Loss = 2.405
[2018-09-22 18:15] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 1373.25, Accuracy = 0.14, Loss = 2.431
[2018-09-22 18:15] Train Step 4610/10000, Batch Size = 128, Examples/Sec = 1499.32, Accuracy = 0.07, Loss = 2.551
[2018-09-22 18:15] Train Step 4620/10000, Batch Size = 128, Examples/Sec = 1501.92, Accuracy = 0.16, Loss = 2.359
[2018-09-22 18:15] Train Step 4630/10000, Batch Size = 128, Examples/Sec = 1499.37, Accuracy = 0.11, Loss = 2.464
[2018-09-22 18:15] Train Step 4640/10000, Batch Size = 128, Examples/Sec = 1500.25, Accuracy = 0.09, Loss = 2.440
[2018-09-22 18:15] Train Step 4650/10000, Batch Size = 128, Examples/Sec = 1506.82, Accuracy = 0.12, Loss = 2.441
[2018-09-22 18:15] Train Step 4660/10000, Batch Size = 128, Examples/Sec = 1500.69, Accuracy = 0.13, Loss = 2.482
[2018-09-22 18:15] Train Step 4670/10000, Batch Size = 128, Examples/Sec = 1502.58, Accuracy = 0.09, Loss = 2.385
[2018-09-22 18:15] Train Step 4680/10000, Batch Size = 128, Examples/Sec = 1500.10, Accuracy = 0.09, Loss = 2.496
[2018-09-22 18:15] Train Step 4690/10000, Batch Size = 128, Examples/Sec = 1504.59, Accuracy = 0.07, Loss = 2.466
[2018-09-22 18:15] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 1510.07, Accuracy = 0.08, Loss = 2.424
[2018-09-22 18:15] Train Step 4710/10000, Batch Size = 128, Examples/Sec = 1509.77, Accuracy = 0.12, Loss = 2.373
[2018-09-22 18:15] Train Step 4720/10000, Batch Size = 128, Examples/Sec = 1500.63, Accuracy = 0.13, Loss = 2.368
[2018-09-22 18:15] Train Step 4730/10000, Batch Size = 128, Examples/Sec = 1506.01, Accuracy = 0.16, Loss = 2.392
[2018-09-22 18:15] Train Step 4740/10000, Batch Size = 128, Examples/Sec = 1515.70, Accuracy = 0.16, Loss = 2.435
[2018-09-22 18:15] Train Step 4750/10000, Batch Size = 128, Examples/Sec = 1505.51, Accuracy = 0.08, Loss = 2.448
[2018-09-22 18:15] Train Step 4760/10000, Batch Size = 128, Examples/Sec = 1495.60, Accuracy = 0.14, Loss = 2.450
[2018-09-22 18:15] Train Step 4770/10000, Batch Size = 128, Examples/Sec = 1498.98, Accuracy = 0.09, Loss = 2.477
[2018-09-22 18:15] Train Step 4780/10000, Batch Size = 128, Examples/Sec = 1512.22, Accuracy = 0.11, Loss = 2.470
[2018-09-22 18:15] Train Step 4790/10000, Batch Size = 128, Examples/Sec = 1515.40, Accuracy = 0.12, Loss = 2.427
[2018-09-22 18:15] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 1492.29, Accuracy = 0.15, Loss = 2.383
[2018-09-22 18:15] Train Step 4810/10000, Batch Size = 128, Examples/Sec = 1493.04, Accuracy = 0.10, Loss = 2.530
[2018-09-22 18:15] Train Step 4820/10000, Batch Size = 128, Examples/Sec = 1495.30, Accuracy = 0.15, Loss = 2.460
[2018-09-22 18:15] Train Step 4830/10000, Batch Size = 128, Examples/Sec = 1525.49, Accuracy = 0.15, Loss = 2.465
[2018-09-22 18:15] Train Step 4840/10000, Batch Size = 128, Examples/Sec = 1477.81, Accuracy = 0.07, Loss = 2.520
[2018-09-22 18:15] Train Step 4850/10000, Batch Size = 128, Examples/Sec = 1513.88, Accuracy = 0.12, Loss = 2.511
[2018-09-22 18:15] Train Step 4860/10000, Batch Size = 128, Examples/Sec = 1520.75, Accuracy = 0.09, Loss = 2.381
[2018-09-22 18:15] Train Step 4870/10000, Batch Size = 128, Examples/Sec = 1494.29, Accuracy = 0.10, Loss = 2.438
[2018-09-22 18:15] Train Step 4880/10000, Batch Size = 128, Examples/Sec = 1486.15, Accuracy = 0.10, Loss = 2.394
[2018-09-22 18:15] Train Step 4890/10000, Batch Size = 128, Examples/Sec = 1483.31, Accuracy = 0.11, Loss = 2.381
[2018-09-22 18:15] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 1485.63, Accuracy = 0.14, Loss = 2.440
[2018-09-22 18:15] Train Step 4910/10000, Batch Size = 128, Examples/Sec = 1478.16, Accuracy = 0.09, Loss = 2.481
[2018-09-22 18:15] Train Step 4920/10000, Batch Size = 128, Examples/Sec = 1517.97, Accuracy = 0.07, Loss = 2.409
[2018-09-22 18:15] Train Step 4930/10000, Batch Size = 128, Examples/Sec = 1464.63, Accuracy = 0.16, Loss = 2.361
[2018-09-22 18:15] Train Step 4940/10000, Batch Size = 128, Examples/Sec = 1473.85, Accuracy = 0.13, Loss = 2.380
[2018-09-22 18:15] Train Step 4950/10000, Batch Size = 128, Examples/Sec = 1479.84, Accuracy = 0.10, Loss = 2.510
[2018-09-22 18:15] Train Step 4960/10000, Batch Size = 128, Examples/Sec = 1477.55, Accuracy = 0.07, Loss = 2.536
[2018-09-22 18:15] Train Step 4970/10000, Batch Size = 128, Examples/Sec = 1480.14, Accuracy = 0.12, Loss = 2.449
[2018-09-22 18:15] Train Step 4980/10000, Batch Size = 128, Examples/Sec = 1493.34, Accuracy = 0.12, Loss = 2.380
[2018-09-22 18:15] Train Step 4990/10000, Batch Size = 128, Examples/Sec = 1499.88, Accuracy = 0.12, Loss = 2.402
[2018-09-22 18:15] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 1495.65, Accuracy = 0.10, Loss = 2.513
[2018-09-22 18:15] Train Step 5010/10000, Batch Size = 128, Examples/Sec = 1492.94, Accuracy = 0.10, Loss = 2.428
[2018-09-22 18:15] Train Step 5020/10000, Batch Size = 128, Examples/Sec = 1488.83, Accuracy = 0.16, Loss = 2.309
[2018-09-22 18:15] Train Step 5030/10000, Batch Size = 128, Examples/Sec = 1493.33, Accuracy = 0.16, Loss = 2.385
[2018-09-22 18:15] Train Step 5040/10000, Batch Size = 128, Examples/Sec = 1498.56, Accuracy = 0.14, Loss = 2.425
[2018-09-22 18:15] Train Step 5050/10000, Batch Size = 128, Examples/Sec = 1516.53, Accuracy = 0.11, Loss = 2.424
[2018-09-22 18:15] Train Step 5060/10000, Batch Size = 128, Examples/Sec = 1503.96, Accuracy = 0.10, Loss = 2.451
[2018-09-22 18:15] Train Step 5070/10000, Batch Size = 128, Examples/Sec = 1492.10, Accuracy = 0.11, Loss = 2.520
[2018-09-22 18:15] Train Step 5080/10000, Batch Size = 128, Examples/Sec = 1510.66, Accuracy = 0.07, Loss = 2.509
[2018-09-22 18:16] Train Step 5090/10000, Batch Size = 128, Examples/Sec = 1508.42, Accuracy = 0.14, Loss = 2.450
[2018-09-22 18:16] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 1504.96, Accuracy = 0.14, Loss = 2.420
[2018-09-22 18:16] Train Step 5110/10000, Batch Size = 128, Examples/Sec = 1494.20, Accuracy = 0.09, Loss = 2.425
